TweetID,CreationTime,Followed,Followers,Geotagged,Label,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs,DeltaSeconds
503644166480732160,Sun Aug 24 20:45:01 +0000 2014,561,447,True,other_useful_information,960,2904,Francesca Petrera,False,0,1,1,284
503644171606192128,Sun Aug 24 20:45:02 +0000 2014,801,734,True,infrastructure_and_utilities_damage,8702,2296,Mack #52,False,1,1,0,285
503644172688318468,Sun Aug 24 20:45:02 +0000 2014,41,4,True,other_useful_information,1809,2618,Sherry Mae J.,False,0,0,1,285
503644172889636864,Sun Aug 24 20:45:02 +0000 2014,391,1685,True,other_useful_information,5026,1631,Michael B. Gilroy,False,2,1,0,285
503644176043360256,Sun Aug 24 20:45:03 +0000 2014,278,42,True,other_useful_information,39,1356,zebra bottle shots,False,3,1,1,286
503644177523957761,Sun Aug 24 20:45:03 +0000 2014,1687,831,True,other_useful_information,28746,3352,Chuck Smith,False,1,1,1,286
503644178912669696,Sun Aug 24 20:45:04 +0000 2014,59,38,True,other_useful_information,126,1486,Javier Jimenez,False,1,1,1,287
503644180917125121,Sun Aug 24 20:45:04 +0000 2014,1596,1718,True,other_useful_information,29537,3142,L Dubrei #NS #LW,False,1,1,1,287
503644182255132672,Sun Aug 24 20:45:04 +0000 2014,170,86,True,other_useful_information,175,1690,Aubrey Lorraine,False,3,0,0,287
503644183811592192,Sun Aug 24 20:45:05 +0000 2014,110,319,True,infrastructure_and_utilities_damage,2032,2337,Angela Brandt,False,0,1,0,288
503644185384083457,Sun Aug 24 20:45:05 +0000 2014,2177,2543,True,other_useful_information,57664,2174,Howard Poole,False,0,1,1,288
503644188479483904,Sun Aug 24 20:45:06 +0000 2014,1365,2873,True,other_useful_information,10247,3251,SharonRoseWashington,False,3,0,1,289
503644189704196096,Sun Aug 24 20:45:06 +0000 2014,437,444,True,other_useful_information,782,2541,Steve Beier,False,1,0,0,289
503644192552546304,Sun Aug 24 20:45:07 +0000 2014,1335,476,True,other_useful_information,1523,3819,lmchafer,False,2,1,0,290
503644193776865280,Sun Aug 24 20:45:07 +0000 2014,2294,5186,True,other_useful_information,10924,2886,Evan Sernoffsky,True,2,1,0,290
503644198424551424,Sun Aug 24 20:45:08 +0000 2014,1469,12166,True,infrastructure_and_utilities_damage,40383,2795,AufstandS21,False,0,1,1,291
503644198797864960,Sun Aug 24 20:45:09 +0000 2014,203,358,True,sympathy_and_emotional_support,1701,2403,hotelcaliforniablog,False,0,1,1,292
503644199095644160,Sun Aug 24 20:45:08 +0000 2014,4474,4288,True,sympathy_and_emotional_support,37099,3166,❤SuzyDickson❤,False,0,0,0,291
503644199523086336,Sun Aug 24 20:45:09 +0000 2014,3633,1254,True,other_useful_information,5307,1441,مجلة المرأة والجمال,False,0,1,1,292
503644202568527872,Sun Aug 24 20:45:09 +0000 2014,238,366,True,other_useful_information,1658,3450,Clément Toulemonde,False,2,1,0,292
503644202719514624,Sun Aug 24 20:45:10 +0000 2014,854,243,True,other_useful_information,614,3245,Sarah Ball,False,0,1,0,293
503644205428662272,Sun Aug 24 20:45:10 +0000 2014,599,22425,True,other_useful_information,23989,3516,San Francisco Appeal,False,2,0,1,293
503644208289173504,Sun Aug 24 20:45:11 +0000 2014,758,269,True,other_useful_information,47470,2273,ICONOBLAST,False,0,0,1,294
503644209430409217,Sun Aug 24 20:45:11 +0000 2014,1971,2033,True,other_useful_information,13212,3314,Billy Barrell 🕕,False,2,1,0,294
503644213381050368,Sun Aug 24 20:45:12 +0000 2014,5001,605,True,other_useful_information,81349,3709,Chelle Duran,False,0,0,1,295
503644216137097217,Sun Aug 24 20:45:13 +0000 2014,242,85,True,not_related_or_irrelevant,1240,1895,Pamela Keefe,False,0,1,1,296
503644217101398016,Sun Aug 24 20:45:13 +0000 2014,2594,745,True,sympathy_and_emotional_support,3003,3245,Jamie Ries,False,0,1,1,296
503644220419502080,Sun Aug 24 20:45:14 +0000 2014,95,44,True,other_useful_information,29724,2100,Sakalabujan,False,0,0,1,297
503644220964356096,Sun Aug 24 20:45:14 +0000 2014,24114,36242,True,not_related_or_irrelevant,2558,2581,100%_Ore._Girl_,False,1,1,1,297
503644221182472192,Sun Aug 24 20:45:14 +0000 2014,3532,12193,True,other_useful_information,122473,3370,The Times Herald,True,0,0,1,297
503644221547368450,Sun Aug 24 20:45:14 +0000 2014,85,1411,True,other_useful_information,163270,2729,Paparazzi 👙💨,False,0,0,1,297
503644223959097344,Sun Aug 24 20:45:14 +0000 2014,149492,308004,True,other_useful_information,125077,3407,John Sparks ツ,False,1,0,0,297
503644225930805248,Sun Aug 24 20:45:15 +0000 2014,2631,1255,True,sympathy_and_emotional_support,41415,1673,Bill Nicholson,False,1,2,1,298
503644228748980225,Sun Aug 24 20:45:16 +0000 2014,2641,2832,True,other_useful_information,14337,2519,Riley Johnson,False,0,2,0,299
503644228971290624,Sun Aug 24 20:45:16 +0000 2014,122108,215457,True,donation_needs_or_offers_or_volunteering_services,658580,3625,LoriMoreno Luxury Brand Partner AmbassadorsVIP.com,False,2,1,1,299
503644231257165824,Sun Aug 24 20:45:16 +0000 2014,828,893,True,infrastructure_and_utilities_damage,3974,2246,John Henningham,False,0,1,0,299
503644232402599937,Sun Aug 24 20:45:16 +0000 2014,83,138,True,infrastructure_and_utilities_damage,957,2001,Jake Etches,False,2,1,0,299
503644237460557824,Sun Aug 24 20:45:18 +0000 2014,486,2560,True,other_useful_information,147531,2863,India Travel Fun,False,0,0,1,301
503644237851025410,Sun Aug 24 20:45:18 +0000 2014,2094,5498,True,other_useful_information,15813,3307,Demian Bulwa,True,1,1,0,301
503644239285088256,Sun Aug 24 20:45:18 +0000 2014,56,48,True,other_useful_information,1240,3069,Akshay Garg,False,0,1,1,301
503644239549706240,Sun Aug 24 20:45:18 +0000 2014,1183,2454,True,other_useful_information,3257,2278,Cheryl Hurd,True,0,0,0,301
503644240346218497,Sun Aug 24 20:45:18 +0000 2014,265,267,True,infrastructure_and_utilities_damage,7066,3331,Margaret Pekarek,False,1,1,1,301
503644240522391552,Sun Aug 24 20:45:18 +0000 2014,297,251,True,other_useful_information,45786,3628,Dennis T,False,0,1,0,301
503644241713586176,Sun Aug 24 20:45:19 +0000 2014,4833,10192,True,caution_and_advice,640492,2285,🌶 Leftie Troublemaker🌶,False,0,1,1,302
503644242741559296,Sun Aug 24 20:45:19 +0000 2014,2415,447,True,donation_needs_or_offers_or_volunteering_services,44382,2367,❄MD❄,False,0,1,0,302
503644244599640064,Sun Aug 24 20:45:19 +0000 2014,251,283,True,infrastructure_and_utilities_damage,6900,3330,Vera Ryžik,False,1,0,1,302
503644245648211968,Sun Aug 24 20:45:20 +0000 2014,9,1881,True,other_useful_information,97807,1693,.,False,2,1,0,303
503644248592220160,Sun Aug 24 20:45:20 +0000 2014,819,18300,True,donation_needs_or_offers_or_volunteering_services,25690,2798,Greg McNeal,True,1,2,0,303
503644250945634305,Sun Aug 24 20:45:21 +0000 2014,4977,1494,True,other_useful_information,16411,3160,M.C. Kie/Louise Adams,False,1,1,1,304
503644255660048385,Sun Aug 24 20:45:22 +0000 2014,196,566,True,other_useful_information,2506,2694,Susie,False,1,2,0,305
503644257757188096,Sun Aug 24 20:45:22 +0000 2014,1240,147,True,other_useful_information,3362,3149,Daniel  Schweistzer,False,1,1,0,305
503644270889553921,Sun Aug 24 20:45:26 +0000 2014,473,332,True,other_useful_information,13672,1960,Seashells,False,1,5,0,309
503644271745183744,Sun Aug 24 20:45:26 +0000 2014,2806,1354,True,other_useful_information,20889,3381,Colin Seeberger,False,1,1,0,309
503644274143924225,Sun Aug 24 20:45:26 +0000 2014,2334,630,True,other_useful_information,5622,3217,Artemio Armenta,False,1,1,0,309
503644275419402240,Sun Aug 24 20:45:27 +0000 2014,43,80,True,injured_or_dead_people,13746,2135,DtheservantofYAH,False,1,1,1,310
503644280439570432,Sun Aug 24 20:45:28 +0000 2014,1866,1627,True,caution_and_advice,458037,1907,Luis Bergante,False,0,0,1,311
503644281131634688,Sun Aug 24 20:45:28 +0000 2014,2337,1656,True,other_useful_information,21899,1991,Rob Hardy,False,2,1,1,311
503644281265868800,Sun Aug 24 20:45:28 +0000 2014,178,192,True,other_useful_information,2064,1593,Ellie,False,0,1,0,311
503644282818150401,Sun Aug 24 20:45:28 +0000 2014,14575,22108,True,other_useful_information,30262,2828,Courtney Price,False,4,0,1,311
503644282931007488,Sun Aug 24 20:45:28 +0000 2014,121,849,True,injured_or_dead_people,4137,3649,Michele Glaze,False,1,1,0,311
503644286819106816,Sun Aug 24 20:45:29 +0000 2014,265,267,True,not_related_or_irrelevant,7066,3331,Margaret Pekarek,False,1,1,0,312
503644288383987712,Sun Aug 24 20:45:30 +0000 2014,954,1971,True,other_useful_information,31969,3305,Bruno Boutot,False,0,1,0,313
503644288501436416,Sun Aug 24 20:45:30 +0000 2014,317,1110,True,caution_and_advice,82808,2901,ari,False,0,1,0,313
503644289059258370,Sun Aug 24 20:45:30 +0000 2014,284,722,True,other_useful_information,10717,3452,Bruno Boutot,False,0,1,0,313
503644290451394560,Sun Aug 24 20:45:30 +0000 2014,18,121,True,infrastructure_and_utilities_damage,10686,2649,Emily Knight,False,0,1,1,313
503644291101900800,Sun Aug 24 20:45:30 +0000 2014,10530,16016,True,injured_or_dead_people,21169,2394,NormaJeanAngel,False,4,1,0,313
503644293819797504,Sun Aug 24 20:45:31 +0000 2014,101,379,True,other_useful_information,921599,2786,Mohammad Keshtkar,False,0,0,1,314
503644296403103744,Sun Aug 24 20:45:32 +0000 2014,1172,674,True,infrastructure_and_utilities_damage,4513,2632,News with Dews,True,0,1,0,315
503644297900875777,Sun Aug 24 20:45:32 +0000 2014,472,498,True,caution_and_advice,6535,1740,Aurora C,False,0,0,0,315
503644298731339776,Sun Aug 24 20:45:32 +0000 2014,543,641,True,other_useful_information,47452,2810,Faceless Man.,False,1,0,0,315
503644299352080384,Sun Aug 24 20:45:32 +0000 2014,797,2800,True,infrastructure_and_utilities_damage,60607,3290,cesar tecuanhuehue,False,2,0,0,315
503644301885456384,Sun Aug 24 20:45:33 +0000 2014,1535,956,True,infrastructure_and_utilities_damage,5195,2239,Louie Stamas,False,0,1,0,316
503644306461048832,Sun Aug 24 20:45:34 +0000 2014,70,2139,True,other_useful_information,647864,3246,Kamal Uddin Faridi,False,1,0,2,317
503644306469830659,Sun Aug 24 20:45:34 +0000 2014,122,389,True,other_useful_information,30592,3353,raymondo,False,1,0,1,317
503644307715555330,Sun Aug 24 20:45:34 +0000 2014,7994,653349,True,other_useful_information,274365,3394,KING 5 News,True,1,1,0,317
503644311721111554,Sun Aug 24 20:45:35 +0000 2014,4474,4821,True,injured_or_dead_people,151699,2860,FREEDOMS-WARRIOR,False,1,1,1,318
503644311737475073,Sun Aug 24 20:45:35 +0000 2014,293,250,True,infrastructure_and_utilities_damage,6047,3658,Harold Thétiot,False,2,1,0,318
503644311968178176,Sun Aug 24 20:45:35 +0000 2014,430,1015,True,not_related_or_irrelevant,74441,2386,PNPSERVICES,False,2,0,1,318
503644311993729024,Sun Aug 24 20:45:35 +0000 2014,1469,12166,True,infrastructure_and_utilities_damage,40383,2795,AufstandS21,False,1,1,0,318
503644312651829248,Sun Aug 24 20:45:36 +0000 2014,42,1428,True,other_useful_information,516270,2310,22 FOUR INTL CORP,False,1,0,2,319
503644312979009536,Sun Aug 24 20:45:36 +0000 2014,2175,805,True,other_useful_information,45369,3314,Jenna Says #RenewTimeless,False,1,1,0,319
503644314262851584,Sun Aug 24 20:45:36 +0000 2014,41,4,True,sympathy_and_emotional_support,1809,2618,Sherry Mae J.,False,0,0,1,319
503644316535758848,Sun Aug 24 20:45:36 +0000 2014,1967,416,True,other_useful_information,12699,2813,Vanessa,False,0,0,0,319
503644318478118912,Sun Aug 24 20:45:37 +0000 2014,151,252,True,infrastructure_and_utilities_damage,13803,2520,Stephanie Barone,False,0,1,0,320
503644319153004544,Sun Aug 24 20:45:37 +0000 2014,807,829,True,other_useful_information,30282,2014,SanFranciscoWom,False,0,0,1,320
503644319728033792,Sun Aug 24 20:45:37 +0000 2014,4181,4388,True,donation_needs_or_offers_or_volunteering_services,159270,2330,Gareth Evans #FBPE,False,0,1,1,320
503644320629784577,Sun Aug 24 20:45:38 +0000 2014,1457,28861,True,other_useful_information,70366,3293,Ann Killion,True,1,1,0,321
503644322643054592,Sun Aug 24 20:45:38 +0000 2014,11,47417,True,other_useful_information,313471,1643,Crypto News,False,0,0,1,321
503644323577991168,Sun Aug 24 20:45:38 +0000 2014,238,1605,True,other_useful_information,171207,2185,Charleston WV Now,False,0,0,1,321
503644328280223745,Sun Aug 24 20:45:39 +0000 2014,1969,3589,True,infrastructure_and_utilities_damage,7116,1409,Christophe Debien,False,0,1,1,322
503644329316196352,Sun Aug 24 20:45:40 +0000 2014,17242,18728,True,other_useful_information,89535,3324,Ulrike Moran,False,2,1,1,323
503644329508749312,Sun Aug 24 20:45:40 +0000 2014,117,111,True,infrastructure_and_utilities_damage,3554,2756,laura schwamb,False,0,0,1,323
503644329835892736,Sun Aug 24 20:45:40 +0000 2014,641,80203,True,infrastructure_and_utilities_damage,155699,3593,WWLP-22News,True,0,0,1,323
503644336656228352,Sun Aug 24 20:45:41 +0000 2014,1161,1097,True,other_useful_information,19716,1506,ALLEN JACKSON,False,1,1,0,324
503644337721188352,Sun Aug 24 20:45:42 +0000 2014,5001,4339,True,injured_or_dead_people,107776,1930,Mike Benedict,False,2,1,0,325
503644342263640064,Sun Aug 24 20:45:43 +0000 2014,918,724,True,other_useful_information,5419,2679,tony donohoe,False,2,2,0,326
503644352552660992,Sun Aug 24 20:45:45 +0000 2014,326,844,True,donation_needs_or_offers_or_volunteering_services,5003,3339,MyCityTalk,False,1,1,0,328
503644353479204864,Sun Aug 24 20:45:45 +0000 2014,88,477,True,injured_or_dead_people,15153,2378,❤️Christy ❤️,False,1,1,0,328
503644355383787520,Sun Aug 24 20:45:46 +0000 2014,640,676,True,other_useful_information,15680,2939,Pearce Crosland,False,0,0,0,329
503644355513442304,Sun Aug 24 20:45:46 +0000 2014,56,48,True,infrastructure_and_utilities_damage,1240,3069,Akshay Garg,False,0,1,1,329
503644356340105217,Sun Aug 24 20:45:46 +0000 2014,1597,16813,True,other_useful_information,3197,3028,Great Wines Direct,False,0,0,1,329
503644361213505536,Sun Aug 24 20:45:47 +0000 2014,170,86,True,other_useful_information,175,1690,Aubrey Lorraine,False,1,1,0,330
503644361478131716,Sun Aug 24 20:45:47 +0000 2014,298,236,True,not_related_or_irrelevant,26911,2502,Geoff McCormick,False,0,1,0,330
503644361541050368,Sun Aug 24 20:45:47 +0000 2014,411,145,True,caution_and_advice,2636,2598,Michael McCormick,False,0,1,1,330
503644364451487744,Sun Aug 24 20:45:48 +0000 2014,418,200,True,other_useful_information,1970,1558,Jay Alan Wierenga,False,0,3,1,331
503644366645522432,Sun Aug 24 20:45:48 +0000 2014,765,186,True,other_useful_information,4556,3187,Stacy,False,0,1,0,331
503644366863212544,Sun Aug 24 20:45:49 +0000 2014,304,110,True,other_useful_information,880,2306,Robin Bezz,False,1,1,1,332
503644367522123776,Sun Aug 24 20:45:49 +0000 2014,976,947,True,other_useful_information,2182,4061,Brant Olson,False,1,1,0,332
503644368847118336,Sun Aug 24 20:45:49 +0000 2014,854,432,True,other_useful_information,3619,3452,Melanie,False,1,1,1,332
503644369065218049,Sun Aug 24 20:45:49 +0000 2014,284,1635,True,caution_and_advice,7486,3077,sanantonioFIRE,False,1,1,1,332
503644369497645057,Sun Aug 24 20:45:49 +0000 2014,507,137,True,injured_or_dead_people,209,2371,Benoit Morin,False,2,1,0,332
503644370474926081,Sun Aug 24 20:45:49 +0000 2014,524,248,True,other_useful_information,8482,2066,Taylor Maus,False,0,1,0,332
503644370873368577,Sun Aug 24 20:45:49 +0000 2014,2368,1509,True,infrastructure_and_utilities_damage,25694,2793,Donny Hirst,False,0,1,1,332
503644377227350016,Sun Aug 24 20:45:51 +0000 2014,222,70,True,other_useful_information,2860,3334,Kevin Olsen,False,1,0,0,334
503644384563568640,Sun Aug 24 20:45:53 +0000 2014,2110,967,True,injured_or_dead_people,155820,1884,GoodToKnow,False,0,0,1,336
503644385117216768,Sun Aug 24 20:45:53 +0000 2014,188,37,True,infrastructure_and_utilities_damage,45,1355,Aclark,False,1,1,0,336
503644396223729665,Sun Aug 24 20:45:56 +0000 2014,2094,5498,True,other_useful_information,15813,3307,Demian Bulwa,True,0,1,0,339
503644402170863616,Sun Aug 24 20:45:57 +0000 2014,2448,87542,True,other_useful_information,21247,3270,David Begnaud,True,1,0,0,340
503644404343513089,Sun Aug 24 20:45:57 +0000 2014,108,32,True,not_related_or_irrelevant,4542,2396,Hi-Fi Baby Doll,False,0,0,0,340
503644405480181760,Sun Aug 24 20:45:58 +0000 2014,5768,6213,True,caution_and_advice,11353,2122,News By Night,False,1,0,0,341
503644405916770304,Sun Aug 24 20:45:58 +0000 2014,419,1406,True,infrastructure_and_utilities_damage,2081,2016,Bucato Restaurant,False,0,1,0,341
503644409343512576,Sun Aug 24 20:45:59 +0000 2014,976,947,True,other_useful_information,2182,4061,Brant Olson,False,1,1,0,342
503644410933178368,Sun Aug 24 20:45:59 +0000 2014,1618,802,True,other_useful_information,29982,2621,SMGVols18,False,0,1,0,342
503644411298078721,Sun Aug 24 20:45:59 +0000 2014,796,523,True,not_related_or_irrelevant,16163,1416,John B,False,2,1,0,342
503644412065615874,Sun Aug 24 20:45:59 +0000 2014,169,91,True,not_related_or_irrelevant,1282,2931,Nina,False,0,0,0,342
503644412271144960,Sun Aug 24 20:45:59 +0000 2014,1957,515,True,injured_or_dead_people,6897,2690,patroonislander,False,1,0,0,342
503644414762180608,Sun Aug 24 20:46:00 +0000 2014,868,561,True,other_useful_information,74408,2361,***RTR***,False,2,1,1,343
503644421070798848,Sun Aug 24 20:46:01 +0000 2014,819,1738,True,injured_or_dead_people,96300,3325,"David Cole, AIA",False,0,1,0,344
503644423079464961,Sun Aug 24 20:46:02 +0000 2014,0,1,True,other_useful_information,12477,1628,The Picture App Team,False,0,0,1,345
503644424845283328,Sun Aug 24 20:46:02 +0000 2014,40,733,True,other_useful_information,44,1367,tba,False,2,1,0,345
503644427584544769,Sun Aug 24 20:46:03 +0000 2014,16,20354,True,not_related_or_irrelevant,629244,1582,janine,False,1,0,1,346
503644429195173888,Sun Aug 24 20:46:03 +0000 2014,57,500,True,displaced_people_and_evacuations,33,2070,Beatriz Ferrari,True,1,0,0,346
503644432663863296,Sun Aug 24 20:46:04 +0000 2014,4301,1531,True,injured_or_dead_people,101215,2453,Valeria,False,0,1,0,347
503644434924179456,Sun Aug 24 20:46:05 +0000 2014,562,14869,True,other_useful_information,27579,2687,Alastair Hart,False,0,0,1,348
503644440154501121,Sun Aug 24 20:46:06 +0000 2014,16398,18290,True,other_useful_information,56064,3538,Elizabeth Smith,False,4,1,0,349
503644442969251840,Sun Aug 24 20:46:07 +0000 2014,2094,5498,True,other_useful_information,15813,3307,Demian Bulwa,True,1,5,0,350
503644443690676224,Sun Aug 24 20:46:07 +0000 2014,498,146,True,other_useful_information,41,1758,Pamela Barrow-Brooks,False,1,0,1,350
503644450779054081,Sun Aug 24 20:46:09 +0000 2014,56,95,True,other_useful_information,1409,1929,North Spray CC,False,0,1,0,352
503644451453935616,Sun Aug 24 20:46:09 +0000 2014,801,1722,True,other_useful_information,84276,3075,Chris@Sekai Project,False,0,1,1,352
503644453459218432,Sun Aug 24 20:46:09 +0000 2014,260,358,True,not_related_or_irrelevant,2266,3377,Mr King,False,1,2,1,352
503644457259245568,Sun Aug 24 20:46:10 +0000 2014,2568,3032,True,not_related_or_irrelevant,118346,1705,JR Williams,False,4,2,0,353
503644457938747392,Sun Aug 24 20:46:10 +0000 2014,1183,2454,True,caution_and_advice,3257,2278,Cheryl Hurd,True,1,0,0,353
503644458899243008,Sun Aug 24 20:46:10 +0000 2014,21,47,True,injured_or_dead_people,281,2017,WPESEagles,False,1,0,0,353
503644463944589312,Sun Aug 24 20:46:12 +0000 2014,432,1702,True,injured_or_dead_people,3890,3488,-1/12 ʕノ•ᴥ•ʔノ ︵  🌐,False,2,1,0,355
503644464368189440,Sun Aug 24 20:46:12 +0000 2014,304,110,True,caution_and_advice,880,2306,Robin Bezz,False,1,1,0,355
503644466885193728,Sun Aug 24 20:46:12 +0000 2014,730,2662,True,other_useful_information,14605,3767,debbie lee,False,0,0,0,355
503644468520960000,Sun Aug 24 20:46:13 +0000 2014,368,165,True,other_useful_information,5308,3059,Deepa Patel✌️,False,1,0,0,356
503644473336008704,Sun Aug 24 20:46:14 +0000 2014,7081,7839,True,other_useful_information,15299,2428,Beverly Wilkerson,False,1,1,0,357
503644474556551170,Sun Aug 24 20:46:14 +0000 2014,3368,1622,True,caution_and_advice,55850,3319,Mike Allen,False,1,1,0,357
503644475345088512,Sun Aug 24 20:46:14 +0000 2014,1988,6821,True,not_related_or_irrelevant,3709,3353,Ali Wing,False,0,0,0,357
503644477454819328,Sun Aug 24 20:46:15 +0000 2014,775,383,True,other_useful_information,20864,1836,chloë,False,0,0,0,358
503644479622873090,Sun Aug 24 20:46:15 +0000 2014,1386,1766,True,injured_or_dead_people,51909,2636,Carol,False,1,0,0,358
503644482189807617,Sun Aug 24 20:46:16 +0000 2014,1230,833,True,other_useful_information,43045,1750,News Radio 1230,False,0,0,1,359
503644484316712961,Sun Aug 24 20:46:17 +0000 2014,656,164,True,injured_or_dead_people,8470,1481,Carolina Catherine,False,0,1,0,360
503644486975516673,Sun Aug 24 20:46:17 +0000 2014,528,141,True,other_useful_information,728,3571,Pam,False,1,0,0,360
503644487789182977,Sun Aug 24 20:46:17 +0000 2014,784,82663,True,other_useful_information,85533,3501,KPIX 5,True,0,0,1,360
503644489786085378,Sun Aug 24 20:46:18 +0000 2014,1457,28861,True,injured_or_dead_people,70366,3293,Ann Killion,True,1,5,0,361
503644490792701953,Sun Aug 24 20:46:18 +0000 2014,570,460,True,other_useful_information,36584,3105,colin,False,1,0,0,361
503644494013558784,Sun Aug 24 20:46:19 +0000 2014,659,179,True,not_related_or_irrelevant,17588,3299,Ryan J,False,0,1,0,362
503644496014213120,Sun Aug 24 20:46:19 +0000 2014,153,428,True,donation_needs_or_offers_or_volunteering_services,163350,1440,tEhLAdaliyNews gEek,False,3,0,1,362
503644497306480640,Sun Aug 24 20:46:20 +0000 2014,649,322,True,other_useful_information,8751,2944,ANDREA,False,0,1,0,363
503644497948192768,Sun Aug 24 20:46:20 +0000 2014,2425,1295,True,infrastructure_and_utilities_damage,176324,1508,Friend⚡️ Ar Electric,False,0,1,1,363
503644502104752128,Sun Aug 24 20:46:21 +0000 2014,580,1487,True,other_useful_information,24664,1820,Wine Lovers Magazine,False,3,2,0,364
503644502687768576,Sun Aug 24 20:46:21 +0000 2014,971,1148,True,injured_or_dead_people,22536,3238,Anna Guerrieri,False,0,2,0,364
503644510682091520,Sun Aug 24 20:46:23 +0000 2014,4474,4821,True,infrastructure_and_utilities_damage,151699,2860,FREEDOMS-WARRIOR,False,2,1,1,366
503644510728249344,Sun Aug 24 20:46:23 +0000 2014,324,160,True,donation_needs_or_offers_or_volunteering_services,1548,3028,Yuma John,False,0,1,1,366
503644512636637185,Sun Aug 24 20:46:23 +0000 2014,274,95,True,injured_or_dead_people,11872,2662,hany,False,0,1,1,366
503644518689013762,Sun Aug 24 20:46:25 +0000 2014,618,236046,True,sympathy_and_emotional_support,23507,3360,Jim Sciutto,True,1,0,0,368
503644523646316544,Sun Aug 24 20:46:26 +0000 2014,168,35588,True,injured_or_dead_people,5368,3263,Matthew Atkinson,True,1,0,0,369
503644526943436801,Sun Aug 24 20:46:27 +0000 2014,1557,1957,True,other_useful_information,67077,3096,THA M.B.J.,False,0,0,1,370
503644540729708545,Sun Aug 24 20:46:30 +0000 2014,16,5,True,other_useful_information,5,1415,JR,False,0,1,1,373
503644541397004288,Sun Aug 24 20:46:30 +0000 2014,144,165,True,infrastructure_and_utilities_damage,6686,1414,lil han,False,2,1,0,373
503644543757996032,Sun Aug 24 20:46:31 +0000 2014,2017,937,True,other_useful_information,46577,2674,J',False,0,1,1,374
503644545926430720,Sun Aug 24 20:46:31 +0000 2014,304,110,True,other_useful_information,880,2306,Robin Bezz,False,1,3,0,374
503644548925759488,Sun Aug 24 20:46:32 +0000 2014,5000,2791,True,not_related_or_irrelevant,16253,3358,John R Gagain Jr,False,1,2,1,375
503644549353598976,Sun Aug 24 20:46:32 +0000 2014,3509,2591,True,injured_or_dead_people,228062,3146,Joaquin,False,1,1,0,375
503644553228713984,Sun Aug 24 20:46:33 +0000 2014,2697,1381,True,not_related_or_irrelevant,11022,2558,Kevin LaBeach,True,2,1,0,376
503644562016178177,Sun Aug 24 20:46:35 +0000 2014,900,256,True,infrastructure_and_utilities_damage,1429,3158,Mr Budgie,False,0,0,1,378
503644562342940672,Sun Aug 24 20:46:35 +0000 2014,1012,25044,True,injured_or_dead_people,39152,3628,Kevin Roderick,False,1,1,0,378
503644565849374722,Sun Aug 24 20:46:36 +0000 2014,265,267,True,donation_needs_or_offers_or_volunteering_services,7066,3331,Margaret Pekarek,False,1,1,1,379
503644565925277697,Sun Aug 24 20:46:36 +0000 2014,2094,5498,True,other_useful_information,15813,3307,Demian Bulwa,True,2,2,0,379
503644566751150080,Sun Aug 24 20:46:36 +0000 2014,5727,5364,True,other_useful_information,466091,2878,Joe B. Johnson,False,0,1,1,379
503644568236343296,Sun Aug 24 20:46:36 +0000 2014,58,311,True,other_useful_information,4514,2566,Ken Adair,False,0,0,0,379
503644568831553536,Sun Aug 24 20:46:37 +0000 2014,0,147,True,other_useful_information,162727,1464,dlvrworld,False,0,0,2,380
503644569360019456,Sun Aug 24 20:46:37 +0000 2014,1708,1762,True,injured_or_dead_people,5286,3602,Heidi Flato,False,1,0,0,380
503644579875540992,Sun Aug 24 20:46:39 +0000 2014,607,285,True,other_useful_information,20215,2783,Jess LoMonaco,False,3,0,0,382
503644582069161984,Sun Aug 24 20:46:40 +0000 2014,2425,1295,True,other_useful_information,176324,1508,Friend⚡️ Ar Electric,False,1,1,1,383
503644582610206720,Sun Aug 24 20:46:40 +0000 2014,1035,100204,True,injured_or_dead_people,26697,3506,Kim Severson,True,2,1,1,383
503644585428791297,Sun Aug 24 20:46:41 +0000 2014,427,2376,True,other_useful_information,3102,3356,MINNA RHEE,True,2,0,0,384
503644587693711360,Sun Aug 24 20:46:41 +0000 2014,125,66,True,other_useful_information,4792,2171,Vesselin Barliev,False,0,1,1,384
503644588301504512,Sun Aug 24 20:46:41 +0000 2014,1024,1372,True,not_related_or_irrelevant,107015,3435,U.S. Elaine,False,1,3,0,384
503644597940416512,Sun Aug 24 20:46:44 +0000 2014,3359,3883,True,injured_or_dead_people,179401,1563,Gerry Negron,False,0,2,0,387
503644601396523008,Sun Aug 24 20:46:44 +0000 2014,100,69,True,other_useful_information,2598,2960,Crystalnix,False,0,1,1,387
503644602268909568,Sun Aug 24 20:46:45 +0000 2014,1469,12166,True,other_useful_information,40383,2795,AufstandS21,False,2,1,1,388
503644602549555200,Sun Aug 24 20:46:45 +0000 2014,123,549,True,injured_or_dead_people,8606,1816,EJ Hill,False,1,2,0,388
503644606492184576,Sun Aug 24 20:46:46 +0000 2014,191,603,True,other_useful_information,24519,3343,timothée thick,False,2,1,0,389
503644606844502016,Sun Aug 24 20:46:46 +0000 2014,936,878,True,other_useful_information,7643,1585,Give Thanks Always,False,0,0,0,389
503644606907826176,Sun Aug 24 20:46:46 +0000 2014,900,256,True,other_useful_information,1429,3158,Mr Budgie,False,0,0,1,389
503644608815845376,Sun Aug 24 20:46:46 +0000 2014,10728,11479,True,other_useful_information,37983,2608,Jalapeña,False,2,1,0,389
