TweetID,CreationTime,DeltaTime,Followed,Followers,Geotagged,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs
382827428478873601,Wed Sep 25 11:22:26 +0000 2013,"1670 days, 23:11:16.869502",235,62,True,622,1777,Magdy_elazaly,False,1,1,1
382827482082054146,Wed Sep 25 11:22:38 +0000 2013,"1670 days, 23:11:04.869502",7,79,True,11955,3161,Sora_3,False,1,1,1
382827484191801344,Wed Sep 25 11:22:39 +0000 2013,"1670 days, 23:11:03.869502",10442,23387,True,36381,3106,नरेन्द्र राई,False,2,1,1
382827495055450113,Wed Sep 25 11:22:42 +0000 2013,"1670 days, 23:11:00.869502",430,517,True,135529,1737,its mariah x.o.x.o.,False,4,0,1
382827528869539840,Wed Sep 25 11:22:50 +0000 2013,"1670 days, 23:10:52.869502",505,1404,True,33958,2874,Iran News,False,3,0,1
382827530350501888,Wed Sep 25 11:22:50 +0000 2013,"1670 days, 23:10:52.869502",354,989,True,4413,2519,Munawar Hasan Ch.,False,2,1,1
382827549707223040,Wed Sep 25 11:22:55 +0000 2013,"1670 days, 23:10:47.869502",149,1586,True,8366,2558,F.B Area Town (MQM),False,2,0,1
382827563091243008,Wed Sep 25 11:22:58 +0000 2013,"1670 days, 23:10:44.869502",604,13167,True,12311,2870,Sehar Tariq,False,0,3,0
382827577288577024,Wed Sep 25 11:23:01 +0000 2013,"1670 days, 23:10:41.869502",1,15035,True,261167,1810,Every Earthquake,False,2,0,1
382827587334307840,Wed Sep 25 11:23:04 +0000 2013,"1670 days, 23:10:38.869502",146,2396,True,4410,2955,Fahad Baloch,False,1,3,1
382827610814042112,Wed Sep 25 11:23:09 +0000 2013,"1670 days, 23:10:33.869502",146,2396,True,4410,2955,Fahad Baloch,False,1,1,1
382827625837625344,Wed Sep 25 11:23:13 +0000 2013,"1670 days, 23:10:29.869502",7545,216009,True,9977,3070,Saima Mohsin,True,2,0,0
382827632129478656,Wed Sep 25 11:23:14 +0000 2013,"1670 days, 23:10:28.869502",553,282,True,66874,2179,AlHamd MarriageBurea,False,10,0,1
382827662109986816,Wed Sep 25 11:23:21 +0000 2013,"1670 days, 23:10:21.869502",436,9038,True,34055,2726,Veengas,True,7,0,0
382827665889038336,Wed Sep 25 11:23:22 +0000 2013,"1670 days, 23:10:20.869502",332,498,True,73725,2770,☜ Akbaru,False,1,1,1
382827689696329728,Wed Sep 25 11:23:28 +0000 2013,"1670 days, 23:10:14.869502",783,318,True,1163,1807,Saniya abbas,False,2,1,0
382827729357651968,Wed Sep 25 11:23:37 +0000 2013,"1670 days, 23:10:05.869502",374,5566,True,41370,2026,Âì§hà Ñòór,False,3,1,0
382827730858831873,Wed Sep 25 11:23:38 +0000 2013,"1670 days, 23:10:04.869502",585,233,True,3094,2377,Muhammad Asif Khan,False,2,0,1
382827738941251584,Wed Sep 25 11:23:40 +0000 2013,"1670 days, 23:10:02.869502",0,516,True,5613,2319,Pakistan Business,False,2,0,1
382827764174188544,Wed Sep 25 11:23:46 +0000 2013,"1670 days, 23:09:56.869502",117,361,True,23366,3210,Umair,False,2,1,0
382827789939769344,Wed Sep 25 11:23:52 +0000 2013,"1670 days, 23:09:50.869502",220,295,True,5519,2829,Rana Umair,False,4,0,0
382827806888968192,Wed Sep 25 11:23:56 +0000 2013,"1670 days, 23:09:46.869502",107,88,True,21,1712,devora lutchman,False,3,1,0
382827810764509184,Wed Sep 25 11:23:57 +0000 2013,"1670 days, 23:09:45.869502",597,230,True,10533,2240,Amir Zaib عامر زیب,False,4,0,1
382827824026890240,Wed Sep 25 11:24:00 +0000 2013,"1670 days, 23:09:42.869502",4829,3338,True,118102,2399,D-Notices,False,1,2,0
382827826426433536,Wed Sep 25 11:24:01 +0000 2013,"1670 days, 23:09:41.869502",484,499,True,25632,2917,Hungry_Bird,False,4,2,0
382827838987976704,Wed Sep 25 11:24:04 +0000 2013,"1670 days, 23:09:38.869502",617,2317,True,24711,2702,MAK,False,6,1,0
382827850664902656,Wed Sep 25 11:24:06 +0000 2013,"1670 days, 23:09:36.869502",592,2776,True,137138,2598,Earthquake Alarm,False,1,0,1
382827851294068737,Wed Sep 25 11:24:07 +0000 2013,"1670 days, 23:09:35.869502",592,2776,True,137138,2598,Earthquake Alarm,False,1,0,1
382827851910619136,Wed Sep 25 11:24:07 +0000 2013,"1670 days, 23:09:35.869502",592,2776,True,137138,2598,Earthquake Alarm,False,1,0,1
382827854578192387,Wed Sep 25 11:24:07 +0000 2013,"1670 days, 23:09:35.869502",503,3174,True,10039,2597,QAMBARANI,False,2,0,0
382827896416391168,Wed Sep 25 11:24:17 +0000 2013,"1670 days, 23:09:25.869502",436,9037,True,34055,2726,Veengas,True,2,1,0
382827910098591744,Wed Sep 25 11:24:21 +0000 2013,"1670 days, 23:09:21.869502",80,19378,True,176620,2895,Ali Nawaz™,False,4,1,0
382827922144256000,Wed Sep 25 11:24:23 +0000 2013,"1670 days, 23:09:19.869502",12,565671,True,64112,2931,Tehelka,True,3,0,1
382827926854856704,Wed Sep 25 11:24:25 +0000 2013,"1670 days, 23:09:17.869502",374,5566,True,41370,2026,Âì§hà Ñòór,False,2,1,0
382827953970610176,Wed Sep 25 11:24:31 +0000 2013,"1670 days, 23:09:11.869502",4977,1627,True,14370,2418,Andrew,False,1,1,1
382827962930069504,Wed Sep 25 11:24:33 +0000 2013,"1670 days, 23:09:09.869502",553,282,True,66874,2179,AlHamd MarriageBurea,False,10,0,1
382827965064937472,Wed Sep 25 11:24:34 +0000 2013,"1670 days, 23:09:08.869502",446,10537,True,92185,3067,Anas Mallick,False,2,0,0
382827978251456514,Wed Sep 25 11:24:37 +0000 2013,"1670 days, 23:09:05.869502",423,368,True,46544,2781,Yppah Syad,False,6,0,1
382827984186789888,Wed Sep 25 11:24:38 +0000 2013,"1670 days, 23:09:04.869502",5,249,True,10370,2275,KATY PERRY POLLS,False,5,1,0
382827990163656704,Wed Sep 25 11:24:40 +0000 2013,"1670 days, 23:09:02.870503",379,687,True,40935,2500,Shahid Lateef,False,1,0,0
382827991710965760,Wed Sep 25 11:24:40 +0000 2013,"1670 days, 23:09:02.870503",2109,934,True,20232,3304,Daniel Caudill,False,1,1,1
382828003946160128,Wed Sep 25 11:24:43 +0000 2013,"1670 days, 23:08:59.870503",866,1191,True,2151,3551,Jen Hardy,False,1,1,1
382828011680059393,Wed Sep 25 11:24:45 +0000 2013,"1670 days, 23:08:57.870503",847,1439,True,9492,3242,Saif Ullah Khan,True,3,1,1
382828015102992384,Wed Sep 25 11:24:46 +0000 2013,"1670 days, 23:08:56.870503",80,19378,True,176620,2895,Ali Nawaz™,False,4,1,0
382828023872909312,Wed Sep 25 11:24:48 +0000 2013,"1670 days, 23:08:54.870503",1493,1311,True,36333,2569,bqt92_bot,False,8,0,1
382828051853475840,Wed Sep 25 11:24:54 +0000 2013,"1670 days, 23:08:48.870503",203,901,True,35289,2295,Asad,False,2,1,1
382828070735855617,Wed Sep 25 11:24:59 +0000 2013,"1670 days, 23:08:43.870503",415,7038,True,27611,1848,Kuldeep Singh,False,2,0,1
382828075542937601,Wed Sep 25 11:25:00 +0000 2013,"1670 days, 23:08:42.870503",286,340,True,2735,2816,Dan Tucker,False,6,1,0
382828083020980224,Wed Sep 25 11:25:02 +0000 2013,"1670 days, 23:08:40.870503",7545,216009,True,9977,3070,Saima Mohsin,True,1,0,0
382828104575508480,Wed Sep 25 11:25:07 +0000 2013,"1670 days, 23:08:35.870503",503,3174,True,10039,2597,QAMBARANI,False,2,0,0
382828117393289216,Wed Sep 25 11:25:10 +0000 2013,"1670 days, 23:08:32.870503",0,5671,True,279783,2947,ASK THE QURAN,False,6,0,0
382828125119205376,Wed Sep 25 11:25:12 +0000 2013,"1670 days, 23:08:30.870503",14,34978,True,19744,2098,Southern CA Quakes,False,1,0,1
382828128663388160,Wed Sep 25 11:25:13 +0000 2013,"1670 days, 23:08:29.870503",10,153312,True,167443,2431,Earthquake Alerts,False,1,0,1
382828131624574976,Wed Sep 25 11:25:13 +0000 2013,"1670 days, 23:08:29.870503",5,40763,True,39469,2009,CA Earthquakes,False,1,0,1
382828147558723585,Wed Sep 25 11:25:17 +0000 2013,"1670 days, 23:08:25.870503",342,7255,True,20350,2496,Basharat بشارت,False,2,1,0
382828189266874368,Wed Sep 25 11:25:27 +0000 2013,"1670 days, 23:08:15.870503",1330,1869,True,1774,2456,Bryan Ochieng,False,5,0,0
382828205587308544,Wed Sep 25 11:25:31 +0000 2013,"1670 days, 23:08:11.870503",679,2079,True,35216,3139,Nasim Marie Jafry,False,2,1,0
382828211123388416,Wed Sep 25 11:25:32 +0000 2013,"1670 days, 23:08:10.870503",652,532,True,45515,3093,Danial Khan,False,6,1,0
382828214147874816,Wed Sep 25 11:25:33 +0000 2013,"1670 days, 23:08:09.870503",590,2190,True,68930,2890,Mostafa,False,1,1,1
382828215334477824,Wed Sep 25 11:25:33 +0000 2013,"1670 days, 23:08:09.870503",272,164,True,1178,1913,TownTawks,False,2,0,1
382828219730124801,Wed Sep 25 11:25:34 +0000 2013,"1670 days, 23:08:08.870503",795,815,True,49304,2811,Muffin Man,False,2,1,1
382828233550331905,Wed Sep 25 11:25:38 +0000 2013,"1670 days, 23:08:04.870503",316,585,True,9226,2496,ikramullah khan,False,2,2,0
382828249682018305,Wed Sep 25 11:25:42 +0000 2013,"1670 days, 23:08:00.870503",154,18056,True,101983,3311,Tahir Imran Mian ✈,True,0,4,0
382828256249933824,Wed Sep 25 11:25:43 +0000 2013,"1670 days, 23:07:59.870503",1599,9608,True,3624,2546,BetterEvaluation,False,3,2,1
382828258284564480,Wed Sep 25 11:25:44 +0000 2013,"1670 days, 23:07:58.870503",1640,1086,True,6708,2192,Meeraan Baloch,False,1,1,0
382828262092587008,Wed Sep 25 11:25:44 +0000 2013,"1670 days, 23:07:58.870503",256,1801,True,30036,1924,Rabia batool,False,2,1,0
382828265548701696,Wed Sep 25 11:25:45 +0000 2013,"1670 days, 23:07:57.870503",109,172,True,4216,1672,hifsa PAT,False,2,1,0
382828265695477760,Wed Sep 25 11:25:45 +0000 2013,"1670 days, 23:07:57.870503",108,121,True,5715,1673,fatima ali,False,2,1,0
382828265850671104,Wed Sep 25 11:25:45 +0000 2013,"1670 days, 23:07:57.870503",111,61,True,4414,1672,ali ahmad,False,2,1,0
382828266114916352,Wed Sep 25 11:25:45 +0000 2013,"1670 days, 23:07:57.870503",110,119,True,4200,1672,adeel TMQ,False,2,1,0
382828266148466688,Wed Sep 25 11:25:45 +0000 2013,"1670 days, 23:07:57.870503",110,80,True,4263,1672,Tahir baba,False,2,1,0
382828266379169792,Wed Sep 25 11:25:45 +0000 2013,"1670 days, 23:07:57.870503",110,148,True,4276,1672,aisha tahir,False,2,1,0
382828266702110720,Wed Sep 25 11:25:46 +0000 2013,"1670 days, 23:07:56.870503",110,152,True,4168,1671,sadia malik,False,2,1,0
382828266727280640,Wed Sep 25 11:25:46 +0000 2013,"1670 days, 23:07:56.870503",109,62,True,4231,1670,samia khan,False,2,1,0
382828268455755776,Wed Sep 25 11:25:46 +0000 2013,"1670 days, 23:07:56.870503",425,1095,True,13239,2270,#saveBSOazadLeader,False,2,1,0
382828270846476288,Wed Sep 25 11:25:47 +0000 2013,"1670 days, 23:07:55.870503",1026,1298,True,11966,1984,JAWWAD,False,2,1,1
382828280937992192,Wed Sep 25 11:25:49 +0000 2013,"1670 days, 23:07:53.870503",1471,1229,True,139605,2489,As1m TanOL1,False,2,1,0
382828295768645632,Wed Sep 25 11:25:52 +0000 2013,"1670 days, 23:07:50.870503",1336,3653,True,14350,2490,Kjeld Duits,False,4,1,0
382828296259383296,Wed Sep 25 11:25:53 +0000 2013,"1670 days, 23:07:49.870503",579,2682,True,81017,1674,Minhal,False,2,1,0
382828303620386818,Wed Sep 25 11:25:54 +0000 2013,"1670 days, 23:07:48.870503",1304,727,True,3439,1835,Riikka Arkila,False,3,1,1
382828307370098688,Wed Sep 25 11:25:55 +0000 2013,"1670 days, 23:07:47.870503",556,1026,True,8284,2041,Mariam,False,1,1,0
382828320339288064,Wed Sep 25 11:25:58 +0000 2013,"1670 days, 23:07:44.870503",720,9872,True,18368,2286,Opinion Matters,False,7,1,1
382828329620881408,Wed Sep 25 11:26:01 +0000 2013,"1670 days, 23:07:41.870503",23,165,True,2698,1702,Sara Ali,False,4,2,0
382828350878011392,Wed Sep 25 11:26:06 +0000 2013,"1670 days, 23:07:36.870503",1872,352,True,3633,2967,Natalie De Dieu,False,3,1,0
382828352186241024,Wed Sep 25 11:26:06 +0000 2013,"1670 days, 23:07:36.870503",957,12256,True,57984,2945,Die-Hard Pakistani,False,2,0,0
382828363968024578,Wed Sep 25 11:26:09 +0000 2013,"1670 days, 23:07:33.870503",424,336,True,2145,2617,adnan baloch,False,2,0,0
382828364740165632,Wed Sep 25 11:26:09 +0000 2013,"1670 days, 23:07:33.870503",1471,1229,True,139605,2489,As1m TanOL1,False,1,1,0
382828369567428608,Wed Sep 25 11:26:10 +0000 2013,"1670 days, 23:07:32.870503",2409,6489,True,112860,3200,Jimmy,False,8,0,0
382828373766328320,Wed Sep 25 11:26:11 +0000 2013,"1670 days, 23:07:31.870503",1829,11209,True,70614,3534,Mohammed Shafiq,True,1,0,0
382828374802313217,Wed Sep 25 11:26:11 +0000 2013,"1670 days, 23:07:31.870503",1219,2028,True,33787,2829,Malice,False,2,0,1
382828408444436481,Wed Sep 25 11:26:19 +0000 2013,"1670 days, 23:07:23.870503",1838,1851,True,33937,2059,The Marketing Chick,False,2,1,0
382828468238422018,Wed Sep 25 11:26:34 +0000 2013,"1670 days, 23:07:08.870503",86,10998,True,31493,2170,Mir Bugti,False,4,1,0
382828475801169920,Wed Sep 25 11:26:35 +0000 2013,"1670 days, 23:07:07.870503",6,300,True,36655,1702,LinkedIn Come In,False,2,1,0
382828496147734528,Wed Sep 25 11:26:40 +0000 2013,"1670 days, 23:07:02.870503",34,29,True,4164,1871,Rana Salman,False,2,1,0
382828510592901120,Wed Sep 25 11:26:44 +0000 2013,"1670 days, 23:06:58.870503",21,3,True,247,1794,Amir Majeed,False,1,1,0
382828524454690816,Wed Sep 25 11:26:47 +0000 2013,"1670 days, 23:06:55.870503",1094,6006,True,7082,2448,CDAC Network,False,4,1,1
382828525029720064,Wed Sep 25 11:26:47 +0000 2013,"1670 days, 23:06:55.870503",304,302,True,10665,1801,Dave Grant,False,2,0,1
382828528070586368,Wed Sep 25 11:26:48 +0000 2013,"1670 days, 23:06:54.870503",165,4056,True,121535,2327,S O H A I B,False,2,1,0
382828529601089536,Wed Sep 25 11:26:48 +0000 2013,"1670 days, 23:06:54.870503",86,10998,True,31493,2170,Mir Bugti,False,3,1,0
382828534105788416,Wed Sep 25 11:26:49 +0000 2013,"1670 days, 23:06:53.870503",1713,400,True,2640,1830,Adeel Hussain,False,2,1,0
382828540321742848,Wed Sep 25 11:26:51 +0000 2013,"1670 days, 23:06:51.870503",185,156,True,6228,1846,Omer Salman,False,3,1,0
382828545116241920,Wed Sep 25 11:26:52 +0000 2013,"1670 days, 23:06:50.870503",34,29,True,4164,1871,Rana Salman,False,1,1,0
382828550505496576,Wed Sep 25 11:26:53 +0000 2013,"1670 days, 23:06:49.870503",17,4237,True,30518,2111,NEWS9,False,1,0,0
382828570315587585,Wed Sep 25 11:26:58 +0000 2013,"1670 days, 23:06:44.870503",154,18056,True,101983,3311,Tahir Imran Mian ✈,True,1,3,0
382828577626267648,Wed Sep 25 11:27:00 +0000 2013,"1670 days, 23:06:42.870503",21,3,True,247,1794,Amir Majeed,False,1,2,0
382828589680721920,Wed Sep 25 11:27:03 +0000 2013,"1670 days, 23:06:39.870503",437,498,True,11218,2512,arbab,False,1,2,0
382828593929142272,Wed Sep 25 11:27:04 +0000 2013,"1670 days, 23:06:38.870503",802,117,True,10142,2289,Mohsin Zulfiqar,False,2,1,0
382828599063363584,Wed Sep 25 11:27:05 +0000 2013,"1670 days, 23:06:37.870503",553,282,True,66874,2179,AlHamd MarriageBurea,False,10,0,1
382828611193290752,Wed Sep 25 11:27:08 +0000 2013,"1670 days, 23:06:34.870503",10,20,True,35617,2201,Shakemaps M1 - M2,False,1,0,1
382828657154093056,Wed Sep 25 11:27:19 +0000 2013,"1670 days, 23:06:23.870503",1,3369,True,81828,2698,All Pakistan News,False,1,0,1
382828676938596352,Wed Sep 25 11:27:23 +0000 2013,"1670 days, 23:06:19.871504",1266,374,True,14361,2439,vinay kumar singh,False,4,1,0
382828682563559424,Wed Sep 25 11:27:25 +0000 2013,"1670 days, 23:06:17.871504",103,6,True,293,1759,Raza-Hussain,False,2,1,0
382828736733020160,Wed Sep 25 11:27:38 +0000 2013,"1670 days, 23:06:04.871504",19111,33451,True,207997,2485,'Women's Power' Book,False,5,0,1
382828744161124352,Wed Sep 25 11:27:39 +0000 2013,"1670 days, 23:06:03.871504",553,282,True,66874,2179,AlHamd MarriageBurea,False,10,0,1
382828747075747840,Wed Sep 25 11:27:40 +0000 2013,"1670 days, 23:06:02.871504",26,2313169,True,123907,1920,Doordarshan News,True,2,0,0
382828749987008512,Wed Sep 25 11:27:41 +0000 2013,"1670 days, 23:06:01.871504",1102,14605,True,28034,2651,Taji Mustafa,False,3,1,0
382828785923805184,Wed Sep 25 11:27:49 +0000 2013,"1670 days, 23:05:53.871504",437,498,True,11218,2512,arbab,False,1,1,1
382828821705400320,Wed Sep 25 11:27:58 +0000 2013,"1670 days, 23:05:44.871504",85,735,True,24745,1890,سعد | Saad,False,1,1,0
382828825387618305,Wed Sep 25 11:27:59 +0000 2013,"1670 days, 23:05:43.871504",833,444,True,962,3744,Kelly Briley,False,1,0,1
382828873869586432,Wed Sep 25 11:28:10 +0000 2013,"1670 days, 23:05:32.871504",918,360,True,6555,1800,Alex,False,1,1,1
382828888210296832,Wed Sep 25 11:28:14 +0000 2013,"1670 days, 23:05:28.871504",124,26159,True,61462,2938,Ali Salman Alvi,True,2,0,1
382828906039889920,Wed Sep 25 11:28:18 +0000 2013,"1670 days, 23:05:24.871504",414,1000,True,12113,2410,فروا.,False,1,0,0
382828910150299648,Wed Sep 25 11:28:19 +0000 2013,"1670 days, 23:05:23.871504",128,806,True,35575,1877,AabiHa,False,1,0,1
382828915384782848,Wed Sep 25 11:28:20 +0000 2013,"1670 days, 23:05:22.871504",514,15504,True,18655,2610,Shah Nawaz Bugti,False,2,0,0
382828936066916353,Wed Sep 25 11:28:25 +0000 2013,"1670 days, 23:05:17.871504",237,188,True,1414,3004,Muneeb Khalid,False,2,1,0
382828938256338944,Wed Sep 25 11:28:26 +0000 2013,"1670 days, 23:05:16.871504",95,273,True,9661,2293,SmritiYatri,False,2,1,0
382828948071006208,Wed Sep 25 11:28:28 +0000 2013,"1670 days, 23:05:14.871504",1336,3653,True,14350,2490,Kjeld Duits,False,2,1,1
382828950730199040,Wed Sep 25 11:28:29 +0000 2013,"1670 days, 23:05:13.871504",802,117,True,10142,2289,Mohsin Zulfiqar,False,1,1,0
382828967075401728,Wed Sep 25 11:28:33 +0000 2013,"1670 days, 23:05:09.871504",159,110,True,2700,3255,Fahad Arshad,False,2,1,0
382828967738482688,Wed Sep 25 11:28:33 +0000 2013,"1670 days, 23:05:09.871504",536,1154,True,12448,3323,Waqas Tanoli,False,3,1,0
382828992270991360,Wed Sep 25 11:28:39 +0000 2013,"1670 days, 23:05:03.871504",56,1094,True,46715,2016,ஆனந்த் आनंद আনন্দ Anand,False,3,0,0
382828995047620608,Wed Sep 25 11:28:39 +0000 2013,"1670 days, 23:05:03.871504",1744,1351,True,60032,2060,Siddiq Yousufi,False,2,0,0
382828997010526208,Wed Sep 25 11:28:40 +0000 2013,"1670 days, 23:05:02.871504",560,86,True,5292,2415,Khurram Toheed,False,1,1,0
382829006426345472,Wed Sep 25 11:28:42 +0000 2013,"1670 days, 23:05:00.871504",541,2977,True,35345,1746,जनता की आवाज़,False,4,1,0
382829025095188480,Wed Sep 25 11:28:46 +0000 2013,"1670 days, 23:04:56.871504",2688,3329,True,26472,3188,Habiba Butt,False,1,0,0
382829029130129408,Wed Sep 25 11:28:47 +0000 2013,"1670 days, 23:04:55.871504",219,5092,True,2282,2238,Ahmad Nawaz Bugti,False,2,0,0
382829038186020864,Wed Sep 25 11:28:49 +0000 2013,"1670 days, 23:04:53.871504",1246,1879,True,27774,2144,Moin Saeed,False,1,2,1
382829046557454336,Wed Sep 25 11:28:51 +0000 2013,"1670 days, 23:04:51.871504",102,120,True,1060,1752,Oempl,False,1,2,1
382829072549543937,Wed Sep 25 11:28:58 +0000 2013,"1670 days, 23:04:44.871504",11,2,True,22,2011,Dr. Raja Zahid,False,2,1,1
382829088689242112,Wed Sep 25 11:29:02 +0000 2013,"1670 days, 23:04:40.871504",109,427,True,42974,2910,NOMΛD,False,3,1,0
382829109702701057,Wed Sep 25 11:29:07 +0000 2013,"1670 days, 23:04:35.871504",37,1900,True,42940,1692,maria khan,False,2,0,1
382829133992312832,Wed Sep 25 11:29:12 +0000 2013,"1670 days, 23:04:30.871504",553,282,True,66874,2179,AlHamd MarriageBurea,False,10,0,1
382829180205158401,Wed Sep 25 11:29:23 +0000 2013,"1670 days, 23:04:19.871504",354,989,True,4413,2519,Munawar Hasan Ch.,False,1,2,1
382829191927848960,Wed Sep 25 11:29:26 +0000 2013,"1670 days, 23:04:16.871504",436,9038,True,34056,2726,Veengas,True,4,0,0
382829197384638466,Wed Sep 25 11:29:27 +0000 2013,"1670 days, 23:04:15.871504",205,6703,True,91684,1887,Arsène Wenger,False,5,2,1
382829199159218176,Wed Sep 25 11:29:28 +0000 2013,"1670 days, 23:04:14.871504",24,125,True,6274,2154,Muhammad Sohail Alvi,False,4,2,0
382829207472312320,Wed Sep 25 11:29:30 +0000 2013,"1670 days, 23:04:12.871504",11,429,True,23340,1854,Islamabad Weather,False,3,0,0
382829216821026818,Wed Sep 25 11:29:32 +0000 2013,"1670 days, 23:04:10.871504",145,1242,True,42236,1841,labyu,False,2,0,0
382829221539639296,Wed Sep 25 11:29:33 +0000 2013,"1670 days, 23:04:09.871504",957,12256,True,57984,2945,Die-Hard Pakistani,False,3,0,0
382829222630129664,Wed Sep 25 11:29:33 +0000 2013,"1670 days, 23:04:09.871504",2063,3347,True,4121,3225,WhatsOn,False,2,1,0
382829224996139008,Wed Sep 25 11:29:34 +0000 2013,"1670 days, 23:04:08.871504",372,1508,True,50982,2217,F.K,False,2,1,1
382829230884532224,Wed Sep 25 11:29:35 +0000 2013,"1670 days, 23:04:07.871504",1326,275,True,879,2163,SciiRay Technology,False,1,0,1
382829291991748608,Wed Sep 25 11:29:50 +0000 2013,"1670 days, 23:03:52.871504",543,453,True,36029,3109,Bon John,False,2,1,0
382829292755111936,Wed Sep 25 11:29:50 +0000 2013,"1670 days, 23:03:52.871504",390,2031,True,11942,1896,AQEEL BALOCH,False,0,1,0
382829300409724929,Wed Sep 25 11:29:52 +0000 2013,"1670 days, 23:03:50.871504",46,214,True,22113,2018,Android Ninja,False,2,1,1
382829330486669312,Wed Sep 25 11:29:59 +0000 2013,"1670 days, 23:03:43.871504",16,818,True,7927,2075,NewsofLahore,False,2,0,1
382829333112315904,Wed Sep 25 11:30:00 +0000 2013,"1670 days, 23:03:42.871504",1659,23929,True,32201,2097,Pakistan Affairs,False,3,0,1
382829358987378688,Wed Sep 25 11:30:06 +0000 2013,"1670 days, 23:03:36.871504",553,282,True,66874,2179,AlHamd MarriageBurea,False,10,0,1
382829371016613888,Wed Sep 25 11:30:09 +0000 2013,"1670 days, 23:03:33.871504",851,692,True,13203,2540,Mechanism,False,6,1,0
382829394156199936,Wed Sep 25 11:30:14 +0000 2013,"1670 days, 23:03:28.871504",2620,3688,True,6327,3090,World Prayer Centre,False,2,0,0
382829417602756608,Wed Sep 25 11:30:20 +0000 2013,"1670 days, 23:03:22.871504",331,8900,True,25120,2499,PIRDHAN_BALOCH 🔗,False,3,1,0
382829421314334722,Wed Sep 25 11:30:21 +0000 2013,"1670 days, 23:03:21.871504",898,3846,True,22966,2546,Asif Shahzad,False,3,0,0
382829426997592065,Wed Sep 25 11:30:22 +0000 2013,"1670 days, 23:03:20.871504",267,220,True,6131,3316,Hassan Kamal,False,2,3,0
382829431435169793,Wed Sep 25 11:30:23 +0000 2013,"1670 days, 23:03:19.871504",681,1926,True,51615,3359,Hugh Lilly,False,1,1,1
382829465921126400,Wed Sep 25 11:30:31 +0000 2013,"1670 days, 23:03:11.871504",222,377,True,27423,3408,phixod,False,3,1,1
382829483205865472,Wed Sep 25 11:30:36 +0000 2013,"1670 days, 23:03:06.871504",417,3018,True,33676,2501,Mohammad Ali Javed,False,3,0,0
382829489765748737,Wed Sep 25 11:30:37 +0000 2013,"1670 days, 23:03:05.871504",553,282,True,66874,2179,AlHamd MarriageBurea,False,10,0,1
382829531041517568,Wed Sep 25 11:30:47 +0000 2013,"1670 days, 23:02:55.871504",148,110,True,3631,2099,Asim,False,1,1,1
382829540323520512,Wed Sep 25 11:30:49 +0000 2013,"1670 days, 23:02:53.871504",2797,1565,True,93246,3230,𝕁𝕖𝕣𝕠𝕞𝕖 ℙ𝕒𝕟𝕕𝕖𝕝𝕝,False,1,2,1
382829554751922176,Wed Sep 25 11:30:53 +0000 2013,"1670 days, 23:02:49.871504",633,231,True,4450,2268,Saqib Farooq,False,3,1,0
382829555641495552,Wed Sep 25 11:30:53 +0000 2013,"1670 days, 23:02:49.871504",172,380,True,12773,2332,°•Ov'Ais Ri'yAan•°,False,1,0,0
382829560292974592,Wed Sep 25 11:30:54 +0000 2013,"1670 days, 23:02:48.871504",653,426,True,4673,2249,Ammara Mubashir,False,2,0,0
382829563664793600,Wed Sep 25 11:30:55 +0000 2013,"1670 days, 23:02:47.871504",135,746785,True,342547,2951,The Express Tribune,True,2,0,1
382829569369055232,Wed Sep 25 11:30:56 +0000 2013,"1670 days, 23:02:46.871504",1110,2018,True,202262,3301,Kewrious,False,2,1,0
382829572636418048,Wed Sep 25 11:30:57 +0000 2013,"1670 days, 23:02:45.871504",80,369,True,6057,2144,Wajiha,False,1,1,0
382829594820096000,Wed Sep 25 11:31:02 +0000 2013,"1670 days, 23:02:40.871504",663,1280,True,73817,2989,احمد,False,1,0,1
382829618509537280,Wed Sep 25 11:31:08 +0000 2013,"1670 days, 23:02:34.871504",18231,19729,True,106309,2948,Trippea Panamá 🇵🇦,False,12,1,0
382829628219334657,Wed Sep 25 11:31:10 +0000 2013,"1670 days, 23:02:32.871504",2584,9540,True,57888,2656,Movie Shoovy ®,False,3,0,1
382829634942795777,Wed Sep 25 11:31:12 +0000 2013,"1670 days, 23:02:30.871504",1699,1094,True,12007,1966,Cultures & Croyances,False,2,1,1
382829694951124993,Wed Sep 25 11:31:26 +0000 2013,"1670 days, 23:02:16.871504",305,1167,True,90880,2524,🌏 Lisa Eilis Ó Chorcaigh,False,1,1,1
382829706850369536,Wed Sep 25 11:31:29 +0000 2013,"1670 days, 23:02:13.871504",229,70,True,793,1710,Huma,False,3,0,0
382829720397946880,Wed Sep 25 11:31:32 +0000 2013,"1670 days, 23:02:10.872505",375,110,True,508,1675,Fahd Sami PTI,False,1,1,0
382829746192531456,Wed Sep 25 11:31:38 +0000 2013,"1670 days, 23:02:04.872505",660,3771,True,33189,1805,Archives Balóc,False,2,1,0
382829764895342592,Wed Sep 25 11:31:43 +0000 2013,"1670 days, 23:01:59.872505",101,763,True,1813,1735,Shumailanasir3,False,0,1,0
382829776387715072,Wed Sep 25 11:31:45 +0000 2013,"1670 days, 23:01:57.872505",454,2062,True,51675,3268,Naeem Ahmad Sabir,False,3,1,0
382829797446934528,Wed Sep 25 11:31:51 +0000 2013,"1670 days, 23:01:51.872505",708,2416,True,10448,2736,Mir Balaach,False,0,1,0
